date,store,city,category,sales,transactions,is_festival,is_weekend,month,year,day_of_week
2024-10-06,Hyderabad_Madhapur,Hyderabad,FMCG,476632.09,3977,0,1,10,2024,6
2024-10-06,Hyderabad_Madhapur,Hyderabad,Dairy,267927.21,4030,0,1,10,2024,6
2024-10-06,Hyderabad_Madhapur,Hyderabad,Apparel,196636.31,3608,0,1,10,2024,6
2024-10-06,Hyderabad_Madhapur,Hyderabad,Electronics,151348.69,4016,0,1,10,2024,6
2024-10-06,Hyderabad_Madhapur,Hyderabad,Home_Care,126159.73,3321,0,1,10,2024,6
2024-10-07,Hyderabad_Madhapur,Hyderabad,Groceries,544417.99,2716,0,0,10,2024,0
2024-10-07,Hyderabad_Madhapur,Hyderabad,FMCG,390731.97,2966,0,0,10,2024,0
2024-10-07,Hyderabad_Madhapur,Hyderabad,Dairy,234373.64,2262,0,0,10,2024,0
2024-10-07,Hyderabad_Madhapur,Hyderabad,Apparel,146622.95,3272,0,0,10,2024,0
2024-10-07,Hyderabad_Madhapur,Hyderabad,Electronics,131895.34,2683,0,0,10,2024,0
2024-10-07,Hyderabad_Madhapur,Hyderabad,Home_Care,102640.69,3004,0,0,10,2024,0
2024-10-08,Hyderabad_Madhapur,Hyderabad,Groceries,494827.3,2151,0,0,10,2024,1
2024-10-08,Hyderabad_Madhapur,Hyderabad,FMCG,342761.24,3041,0,0,10,2024,1
2024-10-08,Hyderabad_Madhapur,Hyderabad,Dairy,188085.15,2314,0,0,10,2024,1
2024-10-08,Hyderabad_Madhapur,Hyderabad,Apparel,128604.22,2995,0,0,10,2024,1
2024-10-08,Hyderabad_Madhapur,Hyderabad,Electronics,106623.28,2439,0,0,10,2024,1
2024-10-08,Hyderabad_Madhapur,Hyderabad,Home_Care,97111.6,2427,0,0,10,2024,1
2024-10-09,Hyderabad_Madhapur,Hyderabad,Groceries,534625.91,2689,0,0,10,2024,2
2024-10-09,Hyderabad_Madhapur,Hyderabad,FMCG,321183.34,2664,0,0,10,2024,2
2024-10-09,Hyderabad_Madhapur,Hyderabad,Dairy,213044.9,2917,0,0,10,2024,2
2024-10-09,Hyderabad_Madhapur,Hyderabad,Apparel,143971.64,2621,0,0,10,2024,2
2024-10-09,Hyderabad_Madhapur,Hyderabad,Electronics,110191.62,2064,0,0,10,2024,2
2024-10-09,Hyderabad_Madhapur,Hyderabad,Home_Care,99904.95,2406,0,0,10,2024,2
2024-10-10,Hyderabad_Madhapur,Hyderabad,Groceries,463644.2,2773,0,0,10,2024,3
2024-10-10,Hyderabad_Madhapur,Hyderabad,FMCG,356287.15,2668,0,0,10,2024,3
2024-10-10,Hyderabad_Madhapur,Hyderabad,Dairy,199788.25,2800,0,0,10,2024,3
2024-10-10,Hyderabad_Madhapur,Hyderabad,Apparel,133725.66,2517,0,0,10,2024,3
2024-10-10,Hyderabad_Madhapur,Hyderabad,Electronics,118000.62,2243,0,0,10,2024,3
2024-10-10,Hyderabad_Madhapur,Hyderabad,Home_Care,98589.92,2759,0,0,10,2024,3
2024-10-11,Hyderabad_Madhapur,Hyderabad,Groceries,457436.13,2810,0,0,10,2024,4
2024-10-11,Hyderabad_Madhapur,Hyderabad,FMCG,339284.19,2459,0,0,10,2024,4
2024-10-11,Hyderabad_Madhapur,Hyderabad,Dairy,189365.19,3103,0,0,10,2024,4
2024-10-11,Hyderabad_Madhapur,Hyderabad,Apparel,127847.95,2964,0,0,10,2024,4
2024-10-11,Hyderabad_Madhapur,Hyderabad,Electronics,108134.82,2968,0,0,10,2024,4
2024-10-11,Hyderabad_Madhapur,Hyderabad,Home_Care,88027.56,2694,0,0,10,2024,4
2024-10-12,Hyderabad_Madhapur,Hyderabad,Groceries,615229.88,3286,0,1,10,2024,5
2024-10-12,Hyderabad_Madhapur,Hyderabad,FMCG,443439.92,2897,0,1,10,2024,5
2024-10-12,Hyderabad_Madhapur,Hyderabad,Dairy,259561.48,3331,0,1,10,2024,5
2024-10-12,Hyderabad_Madhapur,Hyderabad,Apparel,174032.35,3218,0,1,10,2024,5
2024-10-12,Hyderabad_Madhapur,Hyderabad,Electronics,138030.03,3318,0,1,10,2024,5
2024-10-12,Hyderabad_Madhapur,Hyderabad,Home_Care,129429.67,2566,0,1,10,2024,5
2024-10-13,Hyderabad_Madhapur,Hyderabad,Groceries,665386.07,3754,0,1,10,2024,6
2024-10-13,Hyderabad_Madhapur,Hyderabad,FMCG,469181.93,3983,0,1,10,2024,6
2024-10-13,Hyderabad_Madhapur,Hyderabad,Dairy,297035.0,3012,0,1,10,2024,6
2024-10-13,Hyderabad_Madhapur,Hyderabad,Apparel,206751.04,3838,0,1,10,2024,6
2024-10-13,Hyderabad_Madhapur,Hyderabad,Electronics,153287.53,3215,0,1,10,2024,6
2024-10-13,Hyderabad_Madhapur,Hyderabad,Home_Care,130490.6,4330,0,1,10,2024,6
2024-10-14,Hyderabad_Madhapur,Hyderabad,Groceries,484570.23,2661,0,0,10,2024,0
2024-10-14,Hyderabad_Madhapur,Hyderabad,FMCG,367298.31,2754,0,0,10,2024,0
2024-10-14,Hyderabad_Madhapur,Hyderabad,Dairy,213513.22,2754,0,0,10,2024,0
2024-10-14,Hyderabad_Madhapur,Hyderabad,Apparel,138077.01,2905,0,0,10,2024,0
2024-10-14,Hyderabad_Madhapur,Hyderabad,Electronics,112976.24,3021,0,0,10,2024,0
2024-10-14,Hyderabad_Madhapur,Hyderabad,Home_Care,93521.0,3147,0,0,10,2024,0
2024-10-15,Hyderabad_Madhapur,Hyderabad,Groceries,425349.61,2712,0,0,10,2024,1
2024-10-15,Hyderabad_Madhapur,Hyderabad,FMCG,323937.9,2493,0,0,10,2024,1
2024-10-15,Hyderabad_Madhapur,Hyderabad,Dairy,190755.91,2384,0,0,10,2024,1
2024-10-15,Hyderabad_Madhapur,Hyderabad,Apparel,126192.25,3091,0,0,10,2024,1
2024-10-15,Hyderabad_Madhapur,Hyderabad,Electronics,98610.51,2433,0,0,10,2024,1
2024-10-15,Hyderabad_Madhapur,Hyderabad,Home_Care,90649.83,2563,0,0,10,2024,1
2024-10-16,Hyderabad_Madhapur,Hyderabad,Groceries,547868.65,3107,0,0,10,2024,2
2024-10-16,Hyderabad_Madhapur,Hyderabad,FMCG,367930.12,2937,0,0,10,2024,2
2024-10-16,Hyderabad_Madhapur,Hyderabad,Dairy,223634.18,2746,0,0,10,2024,2
2024-10-16,Hyderabad_Madhapur,Hyderabad,Apparel,150666.62,3111,0,0,10,2024,2
2024-10-16,Hyderabad_Madhapur,Hyderabad,Electronics,125869.19,2835,0,0,10,2024,2
2024-10-16,Hyderabad_Madhapur,Hyderabad,Home_Care,114658.68,2804,0,0,10,2024,2
2024-10-17,Hyderabad_Madhapur,Hyderabad,Groceries,540336.69,2842,0,0,10,2024,3
2024-10-17,Hyderabad_Madhapur,Hyderabad,FMCG,363761.99,3086,0,0,10,2024,3
2024-10-17,Hyderabad_Madhapur,Hyderabad,Dairy,228429.07,2838,0,0,10,2024,3
2024-10-17,Hyderabad_Madhapur,Hyderabad,Apparel,140337.9,3059,0,0,10,2024,3
2024-10-17,Hyderabad_Madhapur,Hyderabad,Electronics,117842.27,3057,0,0,10,2024,3
2024-10-17,Hyderabad_Madhapur,Hyderabad,Home_Care,103624.36,2862,0,0,10,2024,3
2024-10-18,Hyderabad_Madhapur,Hyderabad,Groceries,495768.98,2365,0,0,10,2024,4
2024-10-18,Hyderabad_Madhapur,Hyderabad,FMCG,362765.38,2934,0,0,10,2024,4
2024-10-18,Hyderabad_Madhapur,Hyderabad,Dairy,199672.44,2855,0,0,10,2024,4
2024-10-18,Hyderabad_Madhapur,Hyderabad,Apparel,145045.03,2887,0,0,10,2024,4
2024-10-18,Hyderabad_Madhapur,Hyderabad,Electronics,106994.93,2417,0,0,10,2024,4
2024-10-18,Hyderabad_Madhapur,Hyderabad,Home_Care,105953.72,2278,0,0,10,2024,4
2024-10-19,Hyderabad_Madhapur,Hyderabad,Groceries,567505.65,3735,0,1,10,2024,5
2024-10-19,Hyderabad_Madhapur,Hyderabad,FMCG,394904.33,3939,0,1,10,2024,5
2024-10-19,Hyderabad_Madhapur,Hyderabad,Dairy,247814.02,3280,0,1,10,2024,5
2024-10-19,Hyderabad_Madhapur,Hyderabad,Apparel,163959.38,3146,0,1,10,2024,5
2024-10-19,Hyderabad_Madhapur,Hyderabad,Electronics,130872.96,3618,0,1,10,2024,5
2024-10-19,Hyderabad_Madhapur,Hyderabad,Home_Care,108223.45,3090,0,1,10,2024,5
2024-10-20,Hyderabad_Madhapur,Hyderabad,Groceries,695789.78,3548,0,1,10,2024,6
2024-10-20,Hyderabad_Madhapur,Hyderabad,FMCG,473362.61,3306,0,1,10,2024,6
2024-10-20,Hyderabad_Madhapur,Hyderabad,Dairy,311036.28,3446,0,1,10,2024,6
2024-10-20,Hyderabad_Madhapur,Hyderabad,Apparel,205939.57,3382,0,1,10,2024,6
2024-10-20,Hyderabad_Madhapur,Hyderabad,Electronics,158812.19,3752,0,1,10,2024,6
2024-10-20,Hyderabad_Madhapur,Hyderabad,Home_Care,135452.84,3811,0,1,10,2024,6
2024-10-21,Hyderabad_Madhapur,Hyderabad,Groceries,412956.75,2933,0,0,10,2024,0
2024-10-21,Hyderabad_Madhapur,Hyderabad,FMCG,286130.86,2863,0,0,10,2024,0
2024-10-21,Hyderabad_Madhapur,Hyderabad,Dairy,178700.66,2858,0,0,10,2024,0
2024-10-21,Hyderabad_Madhapur,Hyderabad,Apparel,112037.44,2828,0,0,10,2024,0
2024-10-21,Hyderabad_Madhapur,Hyderabad,Electronics,88199.74,2611,0,0,10,2024,0
2024-10-21,Hyderabad_Madhapur,Hyderabad,Home_Care,82872.01,2862,0,0,10,2024,0
2024-10-22,Hyderabad_Madhapur,Hyderabad,Groceries,435240.85,3038,0,0,10,2024,1
2024-10-22,Hyderabad_Madhapur,Hyderabad,FMCG,302137.78,2153,0,0,10,2024,1
2024-10-22,Hyderabad_Madhapur,Hyderabad,Dairy,192673.12,2517,0,0,10,2024,1
2024-10-22,Hyderabad_Madhapur,Hyderabad,Apparel,122568.77,2839,0,0,10,2024,1
2024-10-22,Hyderabad_Madhapur,Hyderabad,Electronics,100938.41,3106,0,0,10,2024,1
2024-10-22,Hyderabad_Madhapur,Hyderabad,Home_Care,87197.24,2820,0,0,10,2024,1
2024-10-23,Hyderabad_Madhapur,Hyderabad,Groceries,437187.97,2592,0,0,10,2024,2
2024-10-23,Hyderabad_Madhapur,Hyderabad,FMCG,343992.61,2735,0,0,10,2024,2
2024-10-23,Hyderabad_Madhapur,Hyderabad,Dairy,185876.16,2991,0,0,10,2024,2
2024-10-23,Hyderabad_Madhapur,Hyderabad,Apparel,121416.76,2931,0,0,10,2024,2
2024-10-23,Hyderabad_Madhapur,Hyderabad,Electronics,106273.53,2573,0,0,10,2024,2
2024-10-23,Hyderabad_Madhapur,Hyderabad,Home_Care,77640.75,2409,0,0,10,2024,2
2024-10-24,Hyderabad_Madhapur,Hyderabad,Groceries,493450.38,3499,0,0,10,2024,3
2024-10-24,Hyderabad_Madhapur,Hyderabad,FMCG,369802.08,2604,0,0,10,2024,3
2024-10-24,Hyderabad_Madhapur,Hyderabad,Dairy,208896.07,2666,0,0,10,2024,3
2024-10-24,Hyderabad_Madhapur,Hyderabad,Apparel,131870.26,2883,0,0,10,2024,3
2024-10-24,Hyderabad_Madhapur,Hyderabad,Electronics,118182.16,2509,0,0,10,2024,3
2024-10-24,Hyderabad_Madhapur,Hyderabad,Home_Care,94373.48,2526,0,0,10,2024,3
2024-10-25,Hyderabad_Madhapur,Hyderabad,Groceries,519253.47,2864,0,0,10,2024,4
2024-10-25,Hyderabad_Madhapur,Hyderabad,FMCG,382950.07,2293,0,0,10,2024,4
2024-10-25,Hyderabad_Madhapur,Hyderabad,Dairy,213812.77,2968,0,0,10,2024,4
2024-10-25,Hyderabad_Madhapur,Hyderabad,Apparel,148280.79,3041,0,0,10,2024,4
2024-10-25,Hyderabad_Madhapur,Hyderabad,Electronics,118321.74,3195,0,0,10,2024,4
2024-10-25,Hyderabad_Madhapur,Hyderabad,Home_Care,103681.44,2453,0,0,10,2024,4
2024-10-26,Hyderabad_Madhapur,Hyderabad,Groceries,516507.65,3718,0,1,10,2024,5
2024-10-26,Hyderabad_Madhapur,Hyderabad,FMCG,414682.57,2920,0,1,10,2024,5
2024-10-26,Hyderabad_Madhapur,Hyderabad,Dairy,233853.63,2728,0,1,10,2024,5
2024-10-26,Hyderabad_Madhapur,Hyderabad,Apparel,157542.21,3062,0,1,10,2024,5
2024-10-26,Hyderabad_Madhapur,Hyderabad,Electronics,120731.35,3351,0,1,10,2024,5
2024-10-26,Hyderabad_Madhapur,Hyderabad,Home_Care,119157.52,3646,0,1,10,2024,5
2024-10-27,Hyderabad_Madhapur,Hyderabad,Groceries,629922.75,4540,0,1,10,2024,6
2024-10-27,Hyderabad_Madhapur,Hyderabad,FMCG,473517.53,3654,0,1,10,2024,6
2024-10-27,Hyderabad_Madhapur,Hyderabad,Dairy,275915.01,3375,0,1,10,2024,6
2024-10-27,Hyderabad_Madhapur,Hyderabad,Apparel,180506.87,4089,0,1,10,2024,6
2024-10-27,Hyderabad_Madhapur,Hyderabad,Electronics,150150.57,3520,0,1,10,2024,6
2024-10-27,Hyderabad_Madhapur,Hyderabad,Home_Care,131287.86,3840,0,1,10,2024,6
2024-10-28,Hyderabad_Madhapur,Hyderabad,Groceries,502094.7,2691,0,0,10,2024,0
2024-10-28,Hyderabad_Madhapur,Hyderabad,FMCG,318426.1,2598,0,0,10,2024,0
2024-10-28,Hyderabad_Madhapur,Hyderabad,Dairy,205718.49,2503,0,0,10,2024,0
2024-10-28,Hyderabad_Madhapur,Hyderabad,Apparel,137698.5,2543,0,0,10,2024,0
2024-10-28,Hyderabad_Madhapur,Hyderabad,Electronics,106301.5,3463,0,0,10,2024,0
2024-10-28,Hyderabad_Madhapur,Hyderabad,Home_Care,90000.69,2193,0,0,10,2024,0
2024-10-29,Hyderabad_Madhapur,Hyderabad,Groceries,484865.24,2556,0,0,10,2024,1
2024-10-29,Hyderabad_Madhapur,Hyderabad,FMCG,377576.72,3006,0,0,10,2024,1
2024-10-29,Hyderabad_Madhapur,Hyderabad,Dairy,199226.2,2697,0,0,10,2024,1
2024-10-29,Hyderabad_Madhapur,Hyderabad,Apparel,151755.42,3408,0,0,10,2024,1
2024-10-29,Hyderabad_Madhapur,Hyderabad,Electronics,111584.66,3120,0,0,10,2024,1
2024-10-29,Hyderabad_Madhapur,Hyderabad,Home_Care,100006.88,3112,0,0,10,2024,1
2024-10-30,Hyderabad_Madhapur,Hyderabad,Groceries,440962.08,2916,0,0,10,2024,2
2024-10-30,Hyderabad_Madhapur,Hyderabad,FMCG,330032.11,2971,0,0,10,2024,2
2024-10-30,Hyderabad_Madhapur,Hyderabad,Dairy,187463.98,2649,0,0,10,2024,2
2024-10-30,Hyderabad_Madhapur,Hyderabad,Apparel,136207.76,2883,0,0,10,2024,2
2024-10-30,Hyderabad_Madhapur,Hyderabad,Electronics,99792.62,2961,0,0,10,2024,2
2024-10-30,Hyderabad_Madhapur,Hyderabad,Home_Care,91229.01,2393,0,0,10,2024,2
2024-10-31,Hyderabad_Madhapur,Hyderabad,Groceries,459099.66,2606,0,0,10,2024,3
2024-10-31,Hyderabad_Madhapur,Hyderabad,FMCG,335188.41,2761,0,0,10,2024,3
2024-10-31,Hyderabad_Madhapur,Hyderabad,Dairy,205712.41,2739,0,0,10,2024,3
2024-10-31,Hyderabad_Madhapur,Hyderabad,Apparel,129002.73,2777,0,0,10,2024,3
2024-10-31,Hyderabad_Madhapur,Hyderabad,Electronics,106746.61,3485,0,0,10,2024,3
2024-10-31,Hyderabad_Madhapur,Hyderabad,Home_Care,96145.53,2722,0,0,10,2024,3
2024-11-01,Hyderabad_Madhapur,Hyderabad,Groceries,541467.0,2446,0,0,11,2024,4
2024-11-01,Hyderabad_Madhapur,Hyderabad,FMCG,375750.35,3089,0,0,11,2024,4
2024-11-01,Hyderabad_Madhapur,Hyderabad,Dairy,222026.23,2849,0,0,11,2024,4
2024-11-01,Hyderabad_Madhapur,Hyderabad,Apparel,143923.35,2703,0,0,11,2024,4
2024-11-01,Hyderabad_Madhapur,Hyderabad,Electronics,117039.02,2672,0,0,11,2024,4
2024-11-01,Hyderabad_Madhapur,Hyderabad,Home_Care,106506.16,2538,0,0,11,2024,4
2024-11-02,Hyderabad_Madhapur,Hyderabad,Groceries,655896.63,3493,0,1,11,2024,5
2024-11-02,Hyderabad_Madhapur,Hyderabad,FMCG,413026.14,3580,0,1,11,2024,5
2024-11-02,Hyderabad_Madhapur,Hyderabad,Dairy,260048.93,3170,0,1,11,2024,5
2024-11-02,Hyderabad_Madhapur,Hyderabad,Apparel,180524.27,3757,0,1,11,2024,5
2024-11-02,Hyderabad_Madhapur,Hyderabad,Electronics,132897.87,3380,0,1,11,2024,5
2024-11-02,Hyderabad_Madhapur,Hyderabad,Home_Care,134487.47,2964,0,1,11,2024,5
2024-11-03,Hyderabad_Madhapur,Hyderabad,Groceries,642223.46,4064,0,1,11,2024,6
2024-11-03,Hyderabad_Madhapur,Hyderabad,FMCG,446794.6,3143,0,1,11,2024,6
2024-11-03,Hyderabad_Madhapur,Hyderabad,Dairy,291583.49,3876,0,1,11,2024,6
2024-11-03,Hyderabad_Madhapur,Hyderabad,Apparel,179201.58,3752,0,1,11,2024,6
2024-11-03,Hyderabad_Madhapur,Hyderabad,Electronics,142785.51,4153,0,1,11,2024,6
2024-11-03,Hyderabad_Madhapur,Hyderabad,Home_Care,133155.38,3490,0,1,11,2024,6
2024-11-04,Hyderabad_Madhapur,Hyderabad,Groceries,467738.48,2477,0,0,11,2024,0
2024-11-04,Hyderabad_Madhapur,Hyderabad,FMCG,358592.96,3148,0,0,11,2024,0
2024-11-04,Hyderabad_Madhapur,Hyderabad,Dairy,200932.55,2705,0,0,11,2024,0
2024-11-04,Hyderabad_Madhapur,Hyderabad,Apparel,130025.12,2751,0,0,11,2024,0
2024-11-04,Hyderabad_Madhapur,Hyderabad,Electronics,111043.52,3154,0,0,11,2024,0
2024-11-04,Hyderabad_Madhapur,Hyderabad,Home_Care,91882.13,2294,0,0,11,2024,0
2024-11-05,Hyderabad_Madhapur,Hyderabad,Groceries,474162.62,2786,0,0,11,2024,1
2024-11-05,Hyderabad_Madhapur,Hyderabad,FMCG,344467.97,2812,0,0,11,2024,1
2024-11-05,Hyderabad_Madhapur,Hyderabad,Dairy,211637.19,2324,0,0,11,2024,1
2024-11-05,Hyderabad_Madhapur,Hyderabad,Apparel,119324.84,3205,0,0,11,2024,1
2024-11-05,Hyderabad_Madhapur,Hyderabad,Electronics,102646.39,2841,0,0,11,2024,1
2024-11-05,Hyderabad_Madhapur,Hyderabad,Home_Care,93267.24,2898,0,0,11,2024,1
2024-11-06,Hyderabad_Madhapur,Hyderabad,Groceries,461380.82,2490,0,0,11,2024,2
2024-11-06,Hyderabad_Madhapur,Hyderabad,FMCG,350874.85,3031,0,0,11,2024,2
2024-11-06,Hyderabad_Madhapur,Hyderabad,Dairy,203504.96,2620,0,0,11,2024,2
2024-11-06,Hyderabad_Madhapur,Hyderabad,Apparel,140158.12,2355,0,0,11,2024,2
2024-11-06,Hyderabad_Madhapur,Hyderabad,Electronics,118182.73,2935,0,0,11,2024,2
2024-11-06,Hyderabad_Madhapur,Hyderabad,Home_Care,95316.68,3048,0,0,11,2024,2
2024-11-07,Hyderabad_Madhapur,Hyderabad,Groceries,517172.83,2232,0,0,11,2024,3
2024-11-07,Hyderabad_Madhapur,Hyderabad,FMCG,371984.05,3236,0,0,11,2024,3
2024-11-07,Hyderabad_Madhapur,Hyderabad,Dairy,214704.34,3087,0,0,11,2024,3
2024-11-07,Hyderabad_Madhapur,Hyderabad,Apparel,151358.83,2888,0,0,11,2024,3
2024-11-07,Hyderabad_Madhapur,Hyderabad,Electronics,117906.96,2967,0,0,11,2024,3
2024-11-07,Hyderabad_Madhapur,Hyderabad,Home_Care,104175.55,3367,0,0,11,2024,3
2024-11-08,Hyderabad_Madhapur,Hyderabad,Groceries,537084.07,3117,0,0,11,2024,4
2024-11-08,Hyderabad_Madhapur,Hyderabad,FMCG,383641.71,2175,0,0,11,2024,4
2024-11-08,Hyderabad_Madhapur,Hyderabad,Dairy,222802.07,2614,0,0,11,2024,4
2024-11-08,Hyderabad_Madhapur,Hyderabad,Apparel,151189.39,2632,0,0,11,2024,4
2024-11-08,Hyderabad_Madhapur,Hyderabad,Electronics,122208.15,2673,0,0,11,2024,4
2024-11-08,Hyderabad_Madhapur,Hyderabad,Home_Care,111555.9,3295,0,0,11,2024,4
2024-11-09,Hyderabad_Madhapur,Hyderabad,Groceries,547973.07,3193,0,1,11,2024,5
2024-11-09,Hyderabad_Madhapur,Hyderabad,FMCG,390314.11,3571,0,1,11,2024,5
2024-11-09,Hyderabad_Madhapur,Hyderabad,Dairy,219992.07,3009,0,1,11,2024,5
2024-11-09,Hyderabad_Madhapur,Hyderabad,Apparel,149317.38,3161,0,1,11,2024,5
2024-11-09,Hyderabad_Madhapur,Hyderabad,Electronics,121070.86,3646,0,1,11,2024,5
2024-11-09,Hyderabad_Madhapur,Hyderabad,Home_Care,109160.18,3046,0,1,11,2024,5
2024-11-10,Hyderabad_Madhapur,Hyderabad,Groceries,591719.85,4597,0,1,11,2024,6
2024-11-10,Hyderabad_Madhapur,Hyderabad,FMCG,467251.86,4182,0,1,11,2024,6
2024-11-10,Hyderabad_Madhapur,Hyderabad,Dairy,289036.87,3765,0,1,11,2024,6
2024-11-10,Hyderabad_Madhapur,Hyderabad,Apparel,168971.38,3554,0,1,11,2024,6
2024-11-10,Hyderabad_Madhapur,Hyderabad,Electronics,151525.98,3804,0,1,11,2024,6
2024-11-10,Hyderabad_Madhapur,Hyderabad,Home_Care,136176.61,3779,0,1,11,2024,6
2024-11-11,Hyderabad_Madhapur,Hyderabad,Groceries,525000.4,2955,0,0,11,2024,0
2024-11-11,Hyderabad_Madhapur,Hyderabad,FMCG,375481.34,3074,0,0,11,2024,0
2024-11-11,Hyderabad_Madhapur,Hyderabad,Dairy,227881.17,2273,0,0,11,2024,0
2024-11-11,Hyderabad_Madhapur,Hyderabad,Apparel,147326.77,2658,0,0,11,2024,0
2024-11-11,Hyderabad_Madhapur,Hyderabad,Electronics,133124.12,3022,0,0,11,2024,0
2024-11-11,Hyderabad_Madhapur,Hyderabad,Home_Care,111607.57,2780,0,0,11,2024,0
2024-11-12,Hyderabad_Madhapur,Hyderabad,Groceries,443137.67,2634,0,0,11,2024,1
2024-11-12,Hyderabad_Madhapur,Hyderabad,FMCG,320346.79,2602,0,0,11,2024,1
2024-11-12,Hyderabad_Madhapur,Hyderabad,Dairy,189769.31,2801,0,0,11,2024,1
2024-11-12,Hyderabad_Madhapur,Hyderabad,Apparel,127565.84,3139,0,0,11,2024,1
2024-11-12,Hyderabad_Madhapur,Hyderabad,Electronics,109934.62,2980,0,0,11,2024,1
2024-11-12,Hyderabad_Madhapur,Hyderabad,Home_Care,93850.75,2334,0,0,11,2024,1
2024-11-13,Hyderabad_Madhapur,Hyderabad,Groceries,555205.47,3038,0,0,11,2024,2
2024-11-13,Hyderabad_Madhapur,Hyderabad,FMCG,414457.08,2487,0,0,11,2024,2
2024-11-13,Hyderabad_Madhapur,Hyderabad,Dairy,234612.07,2919,0,0,11,2024,2
2024-11-13,Hyderabad_Madhapur,Hyderabad,Apparel,150515.34,2773,0,0,11,2024,2
2024-11-13,Hyderabad_Madhapur,Hyderabad,Electronics,116053.37,2803,0,0,11,2024,2
2024-11-13,Hyderabad_Madhapur,Hyderabad,Home_Care,118483.82,2799,0,0,11,2024,2
2024-11-14,Hyderabad_Madhapur,Hyderabad,Groceries,440373.77,2984,0,0,11,2024,3
2024-11-14,Hyderabad_Madhapur,Hyderabad,FMCG,323812.27,2935,0,0,11,2024,3
2024-11-14,Hyderabad_Madhapur,Hyderabad,Dairy,191669.87,2570,0,0,11,2024,3
2024-11-14,Hyderabad_Madhapur,Hyderabad,Apparel,129311.98,2820,0,0,11,2024,3
2024-11-14,Hyderabad_Madhapur,Hyderabad,Electronics,107162.39,2659,0,0,11,2024,3
2024-11-14,Hyderabad_Madhapur,Hyderabad,Home_Care,90242.14,2756,0,0,11,2024,3
2024-11-15,Hyderabad_Madhapur,Hyderabad,Groceries,544132.76,2684,0,0,11,2024,4
2024-11-15,Hyderabad_Madhapur,Hyderabad,FMCG,385389.27,3191,0,0,11,2024,4
2024-11-15,Hyderabad_Madhapur,Hyderabad,Dairy,253694.55,2734,0,0,11,2024,4
2024-11-15,Hyderabad_Madhapur,Hyderabad,Apparel,167896.33,2898,0,0,11,2024,4
2024-11-15,Hyderabad_Madhapur,Hyderabad,Electronics,131836.61,2501,0,0,11,2024,4
2024-11-15,Hyderabad_Madhapur,Hyderabad,Home_Care,112930.49,3361,0,0,11,2024,4
2024-11-16,Hyderabad_Madhapur,Hyderabad,Groceries,665699.79,3702,0,1,11,2024,5
2024-11-16,Hyderabad_Madhapur,Hyderabad,FMCG,505492.73,3642,0,1,11,2024,5
2024-11-16,Hyderabad_Madhapur,Hyderabad,Dairy,269081.15,3796,0,1,11,2024,5
2024-11-16,Hyderabad_Madhapur,Hyderabad,Apparel,183716.73,3535,0,1,11,2024,5
2024-11-16,Hyderabad_Madhapur,Hyderabad,Electronics,148110.23,3104,0,1,11,2024,5
2024-11-16,Hyderabad_Madhapur,Hyderabad,Home_Care,130576.77,3708,0,1,11,2024,5
2024-11-17,Hyderabad_Madhapur,Hyderabad,Groceries,709363.68,3698,0,1,11,2024,6
2024-11-17,Hyderabad_Madhapur,Hyderabad,FMCG,464154.69,3760,0,1,11,2024,6
2024-11-17,Hyderabad_Madhapur,Hyderabad,Dairy,304900.21,2905,0,1,11,2024,6
2024-11-17,Hyderabad_Madhapur,Hyderabad,Apparel,198324.85,3741,0,1,11,2024,6
2024-11-17,Hyderabad_Madhapur,Hyderabad,Electronics,153265.82,4087,0,1,11,2024,6
2024-11-17,Hyderabad_Madhapur,Hyderabad,Home_Care,144457.75,4514,0,1,11,2024,6
2024-11-18,Hyderabad_Madhapur,Hyderabad,Groceries,518300.09,2554,0,0,11,2024,0
2024-11-18,Hyderabad_Madhapur,Hyderabad,FMCG,346801.62,3003,0,0,11,2024,0
2024-11-18,Hyderabad_Madhapur,Hyderabad,Dairy,205674.41,2751,0,0,11,2024,0
2024-11-18,Hyderabad_Madhapur,Hyderabad,Apparel,145540.12,2798,0,0,11,2024,0
2024-11-18,Hyderabad_Madhapur,Hyderabad,Electronics,108505.23,2623,0,0,11,2024,0
2024-11-18,Hyderabad_Madhapur,Hyderabad,Home_Care,97490.03,2976,0,0,11,2024,0
2024-11-19,Hyderabad_Madhapur,Hyderabad,Groceries,436632.49,3035,0,0,11,2024,1
2024-11-19,Hyderabad_Madhapur,Hyderabad,FMCG,354676.94,2480,0,0,11,2024,1
2024-11-19,Hyderabad_Madhapur,Hyderabad,Dairy,198046.1,3205,0,0,11,2024,1
2024-11-19,Hyderabad_Madhapur,Hyderabad,Apparel,136969.19,3026,0,0,11,2024,1
2024-11-19,Hyderabad_Madhapur,Hyderabad,Electronics,107568.9,2996,0,0,11,2024,1
2024-11-19,Hyderabad_Madhapur,Hyderabad,Home_Care,93236.46,2926,0,0,11,2024,1
2024-11-20,Hyderabad_Madhapur,Hyderabad,Groceries,462603.86,2837,0,0,11,2024,2
2024-11-20,Hyderabad_Madhapur,Hyderabad,FMCG,349822.91,3127,0,0,11,2024,2
2024-11-20,Hyderabad_Madhapur,Hyderabad,Dairy,218138.69,2725,0,0,11,2024,2
